index,ratings,reviewText,label
721,4,"I thought this might be fun but didn't expect much - it surprised me. Well written, a little different and good characters. Emily, Dennis and Craig are very well developed characters, rather more than Rick, but all are enjoyable.",1
722,4,"Do read this book when you are hungry. Even so it will make you hungry both physically and otherwise. The descriptions of the food are divine and ""love' scenes are pretty erotic. There is a good storyline and is believable.",1
723,5,This story gave me ideas to use in the bedroom for my partner and I.  Makes for exciting times. Fun and stimulating,1
724,5,OK so I'm finding more and more that I like her books.  I started with her Bunny the bear shifter and then got hooked.  now I'm starting her other books like this one.  OOO my do I love her humor.,1
725,5,"First off this is BOOK 1 in a 12 book series. I didn't know that and for the most part I don't do series. Of course a lot of the free books are the start of a series for the obvious reason of pulling you in. And I will likely continue the series. It's one of the end of the world type books and disaster novels is about as close as I get to science fiction.  It is not a spoiler to say the problem is a comet on a path to strike the earth.  The book is well-written, the science is generally good and while there are a few  (very few really) editorial errors they aren't distracting or confusing.  I thought the characters were well developed and realistic. It's not a long book and its a good read. I recommend it.",1
726,5,Very good book had suspenseful parts in it bit i didnt care fote ending that much but it was a good book,1
727,4,"Dr. Holly Bell is a pediatric surgeon who just started her new position at a hospital in Philadelphia. She meets the infamous Nate Carter, a pro ball player (though she's never heard of him), while he's visiting sick children. Immediate sparks and let the romance begin.&#8203;There's also some stuff about a crazy ass father of an ill patient, but I'm not gonna go there.&#8203;I guess the doc's been less than active sexually, and yet that doesn't stop her from doing Nate on the first date. Apparently she just can't control herself, and I just can't blame her. lol. Nate Carter is handsome, thoughtful, charming and good with kids to boot. Throw in that he's rich and sexy and it makes for an irresistible combo for Dr. Bell.&#8203;Apart from a few wardrobe malfunctions near the beginning, I enjoyed the story. Toward the end, I just wanted Nate to say he'd stop seeing other ladies already. Why wouldn't he just say it??!! We all knew he wanted to. ;)&#8203;Oh yes... I got a kick out of the twist with the snow globe. You'll have to read it for yourself if you want to know what I'm talking about. It's worth a read",1
728,4,"This was a very well written book!  I loved the idea of communicating with the animals.  All the characters were very interesting. The murder mystery of the story was very well told and kept you guessing, there were points where you were wondering if you were reading two stories sometimes.  That was a little bit confusing for me as a reader.  In the end you finally understood it!  My only thing is with the ending.  I would either liked it to end differently with a conclusion with what happened, or hopefully a continuation of Alex's story with the Chimpanzee's of course :)This is a must read book if you like animals and a good mystery!",1
729,5,"Chris Hambleton has done it again! He has written another book that depicts what will probably happen in the end times. To know that those who are saved will be removed from the earth before all of this happens is a great comfort, but it is still sad for those who will be left behind.  Mr. Hambleton does an outstanding job chronicling the events leading up to and through the first three and a half years of the tribulation. The graphic details of the plagues brought upon the earth help the reader understand the importance of the simple things in life, like the wind. This book is articulate, accurate and impossible to put down.",1
730,5,"Christian Lasher is the lead singer of a very popular and successful hard rock band. Despite his fame and good fortune, he wants to take his music in a different direction. Needing time to decompress and think things through, he escapes from LA and returns to his childhood roots in Chicago, where he finds something more to soothe his soul.Megan Shreve is a talented artist and sculptor. Her gentle and shy nature sparks Christian's interest in her. His words set her body aflame and she longs to explore the passion he brings forth in her. Things seem to be going in Christian's favor until Megan's sister tries to warn him off and discloses a horrible secret about Megan.Christian isn't characterized like the typical rock star - a man whore with a revolving door to his bedroom. He's actually very intelligent and well versed in many different things. I really liked that about his character. I constantly waited for the other shoe to drop, like he's too good to be true. I suppose I shouldn't be surprised that Megan had never heard of his music before or knew exactly who he was. But since this story seems to revolve around a common parish, I was surprised that it never got brought up in front of Megan. He had a few secrets of his own, but they weren't nearly as bad as Megan's sister made them out to be.I really liked Megan. Her inexperience with men, only to be confronted with the attentions of someone like Christian made her kind of adorable. I can't say that I liked her mother or sister. Her mother lived in serious denial (and shame?) and her sister was a mother hen. I can't fathom that they didn't realize what their actions were doing to Megan.Their chemistry was sweet, smoldering at times, and I loved the way they eased into their romantic relationship and dealt with the bumps along the way. A beautiful story. My first Beth Kery book and I'll definitely read more of her work.",1
731,4,"Didn't think this story was going to do it when it first started out, but it did.  Grabbed hold, sucked me under and next thing I knew was reaching for the tissues.",1
732,5,I have completed the Atnz trilogy and am awaiting the continuation.  I thought the book was very creative and detailed.  Its good to get a new twist on SciFi now and again.  My only complaint would be how short the books are.  These could have easily been combined into one book.,1
733,5,"I loved this book! It had all the appeal of a novel of historical fiction, but a bit of fantasy is also thrown into the mix. It's the first in a series of three I do believe. I will most definitely be getting the next two novels to read and review. I loved the characters and their stories. The evil Copeland is a great antagonist, and the grip he has on the fictional town of Scarlock is intense. His ""muscle man"" Blakey grows as a character in the novel, and at the end it's hinted that there is much more to his story than meets the eye.I adored the main character Nereia. She is a woman who is full of strength and determination, and I cannot wait to find out more of her story. Her fight to protect her sister is admirable, and it's obvious that their story is going to be a mainstay throughout the series. Vansel is another great character that the reader is able to learn more about as the first book goes on. He comes across as a roguish character with a good heart. However, he does seek vengeance for the murder of his father.I believe this is going to be a great series of books, and I am definitely looking forward to the other books. I am looking forward to see where the story line with ""The Mother"" of the Shantari people, the book begins with her going on a dangerous journey, but then she is rarely mentioned again throughout the book.I honestly wish the book had been a lot longer! It was a pretty quick read, and I would have loved to keep reading and learning about the characters and the different cities and lands that the story takes place in. Obviously I would recommend this book to anyone.I definitely give this book 5 out of 5 stars!",1
734,4,Saying there are 30 chapters is misleading unless you know the author because each chapter is a page or 2.  It is definitely necessary to get the book and finish the read.,1
735,5,I really enjoyed this story and it gives the reader a good intro into the series following this novel. A nice short story that introduces many of the characters you'll be meeting in the following books.,1
736,5,"This book was hilarious!!  I laughed so many times while reading this! =)  This was also a super good book and you should read it if you haven't done so.I didn't see the ending coming, although I was VERY pleased with it!  I like the cover of the girl taking a picture of the football player, but I personally think that the title could be a little different.  But I found this book to be very enjoyable and I would definitely read it again and reccomend it to other people too! =)",1
737,4,"Hot Commodity, by Linda Kage, is one sexy, thoroughly grown-up fairy tale with modern-day equivalents of princes, princesses, wicked witches, poisoned apples, the lot. The ""royals"" trade in commodities and make fortunes. The ""wicked witch"" is a scheming mother, and the poisoned apple's depression or alcohol. Fate plays the part of fairy godmother, bringing true lovers together. But now it's up to the young couple's hearts to determine if that's where they want to stay. If the bedroom scenes, played out with delightful imagination and abandon in various parts of hotel, house and street-corner are anything to go by, those hearts and bodies know far more than their still-confused heads. But then, these people have wounds in their past just as deep as any rejected Cinderella's and far more real; everyone knows you have to heal your past before you move on.Linda Kage's characters are vivid and fun, with great dialog and amazing moves, just sufficiently grounded in the real world to be believable, just sufficiently far above us minor mortals to be delightfully fun to read about. From Pasadena, to Vegas, to Chicago and beyond, from abject submission to brave determination, from haunted past to present to promising future, Hot Commodity runs the gamut of US locations and emotions. Secret pains are revealed and secret joys made known. And the reader is left to delight in the happiest of happy everafters. I'd love to see the movie.Disclosure: I won an ecopy of this book and volunteered to write an honest review.",1
738,5,"Laurel doesn't know what to expect when she asks out the big, muscle man she bumps into on the street one day. It's certainly not a warning that he's not her type of guy. Or an invitation to an underground event that's reminiscent of `Fight Club'. And Laurel certainly didn't expect the level of the big man's kink. Because Flynn likes to dominate - not just tie me up, tie me down either - Flynn likes to simulate rape and aggression on his willing bed mates.Laurel is at once horrified, intrigued and turned on. She's also got a burning desire to get to the heart of Flynn's kink, and maybe make the big man fall in love with her.I read `Willing Victim' because I adored Cara McKenn's stand-alone novel, `The Reluctant Nude' (written under her pseudonym, Meg Maguire).I went into `Willing Victim' a little hesitant. Because at the beginning of the novel there is a warning that had me a wee bit spooked; Reader Advisory: Although all sex acts are 100-percent consensual, Willing Victim contains role-playing scenarios that may upset some readers who are sensitive about rape, even in a simulated capacity.'I went into this novel suitably prepared to be disgusted and have my feminism insulted. But surprisingly (or not so surprisingly, since `The Reluctant Nude' was spectacular) this novel looks at extreme-BDSM and general fetish in a very earnest and revealing way, with utter sensitivity and intelligence.I will say that the simulated rape isn't as in-your-face as I expected. It's mostly to do with the fact that Flynn is aware of how strange (and potentially criminal) the whole situation could be. So he's very explicit and open with his lovers, about what's allowed and where to draw the line. He asks Laurel, repeatedly, to say she wants this and there is a safe-word involved. Having read EXTREME kink in the form of Kitty Thomas's `Comfort Food' - I have to say that `Willing Victim' is at the tamer end of the spectrum. That's not to say the sex scenes are boring or lacking in any way - they are incredibly sensual, and brutishly hot. I think it's more the fact that the book is about simulated rape and simulated violence, whereas `Comfort Food' was the real-deal and all the more disturbing for it (while still equally brilliant).I think the simulation was also somewhat less grotesque for Flynn and Laurel's genuine heat and connection. These two were great - I loved that outside of the bedroom they played with one another, laughed and joked and were quite at ease. But when the clothes came off, the heat turned up. These two genuinely clicked and that attraction came across and made the whole `fake-rape' thing just another aspect of their bedroom antics.McKenna also stayed true to her intelligent sensuality, which I encountered in `The Reluctant Nude'. McKenna (/Mguire) doesn't just write sex or kink for the sake of shock. There's actually back-story and explanation. It makes her erotica intelligent and all the more fulfilling. I was particularly impressed when Flynn accused Laurel of thinking him and his 'fetish' to be a disability, of sorts. Not dissimilar to a dialysis machine, something he has to drag around with him and be embarrassed by. Flynn articulated what Laurel (and I) was secretly thinking.Cara McKenna writes sensual and serious erotica for the thinking woman. Her characters are intelligent, complex and compelling. Her kinky situations never favour shock over story and it makes her erotica all the more fascinating and sexy.",1
739,5,What a great read...It had humor and love and craziness.. I had it on my Kindle for a while and decided this was the weekend to read it.  And glad I did....Love it...,1
740,4,"I bought this book on a whim, interested in seeing how I could use it to advance my career as an educator and potentially help others. It is a bit of a difficult read, but very interesting. Would also recommend as a pleasure read.",1
741,4,"At his son's wedding, an older guy meets a younger guy (the bride's estranged brother) and they fall in love, declaring that weekend, ""you're the only one for me and I'm gonna love you forever.""  Hmmmm....we all know this DOES NOT happen, but that's why these books are ""fiction.""  It's cute & sappy; definitely not a story with depth or a riveting plot.  Two or three sex scenes (they're not HOT or SIZZLING - just ok).  Read this when you're at the doctor's office or at the airport.  Not for your ""must read"" list.",1
742,5,"Railroad Volume One: Rodger Dodger is one of my first forays into the world of steampunk and if this is what steampunk is all about I LOVE IT! The characters created by Tonia Brown are fantastical and vivid...highly entertaining. Rodger Dodger is exactly the type of person you think of when you read his name, but maybe with a slight more compassionate quality then his name might suggest.  Professor Hieronymus J. Dittmeyer, well, just his name is loveable, but he's that quirky professor you wish you had in college, but never was lucky enough to end up in his class. Highly intelligent, kind and considerate to a fault, but with that eccentric quality that makes him just plain likeable. Ched, the engineer is right up my alley, too for reasons that you will have to read to determine. Rodger, Dittmeyer and Ched are not the only characters in Railroad Volume One: Rodger Dodger, there are other lifeforms in this tale of the odd and amusing, but the Sleipnir could be viewed upon as a character. She is a magnificant wonder of the modern world and is able to run without tracks to wherever location the Professor deems worthy of an adventure.Set in the Old West, Railroad Volume One: Rodger Dodger has that feel of ever present danger of a gunfight just about to happen as a tumbling tumbleweed rolls past. The combination of the Old West with it's saloons, steam trains, Colt revolvers and the out of this world abilities of the Sleipnir and her crew make this a highly imaginative and entertaining read. Seriously, I could not put it down and I CANNOT WAIT for Volume Two...did you hear that, Mrs. Brown? ;)Obviously, I definitely recommend Railroad Volume One: Rodger Dodger to purchase and read multiple times.",1
743,5,"I LOVED this story!! I would give it more stars, if I could. It was so well-written, I re-read it immediately, lingering on the details. I loved the dark, edgy, REALLY bad boy anti-hero, who was definitely NOT perfect.  The heroine is beautiful, but that is not dwelled upon as much as her character: good, brave, valiant and proud, but stressed, lonely and tormented, too. The writing is extremely good, top notch. The characters are extremely well-defined and believeable, especially for such a short work.  The sex is steamy, sensual and actually necessary to the story.  The editing is extremely good; no typos, grammatical errors, misspellings, or missing/wrong words.The fans of perfect-hero-and-heroine-happily-ever-after-all-wrapped-up-in-a-neat-package may not ""get"" this story.  The hero, Dardanus, is an assassin and womanizer:  highly intelligent, devious, bitter, and full of anger at the lifetime of cruelty and disrespect he has received as a royal bastard. Although he is a trusted advisor to Nestra, the queen, he is killing and scheming his way to take the throne from her, because he deems her too weak to rule the country effectively. But for all that, he is a man of principle (his own code, not others'), a patriot who loves his country.  The magic amulet Nestra wears protects her from attempts on her life, so he schemes to seduce her into removing the amulet, so that he can kill her. What happens is a very touching story of love and redemption, with a great twist.*Spoiler Alert* Even though many reviewers did not understand the ending (and so assumed it was NOT happily ever after), it HAD to be a happy ending, for this reason:  The entire story was told in the first person, from Dardanus' point of view.  Therefore, even though it ends with his belief that he will die in the morning (as a result of his actions), he is alive and telling the story, so the queen MUST have forgiven him.I got this as a free download, but this author's work is so awesome, I am definitely going to spend actual money to buy more of her work, ASAP.",1
744,4,"I really enjoyed this book.  So much so that I've read it twice.  It's very well written, with an interesting plot, and well drawn characters.  Furthermore, Ms. Richardson has her characters behave in a manner that is fairly true to form for the Regency period.  Caroline is a heroine among heroines.  She's super-smart, and very serious minded.  Caroline eschews frivolity of any kind, and has absolutely no interest in going to London, having a season, or getting married.  Nicholas is a wonderful mate for Caroline, as he shares her interests in intellectual pursuits, and social issues, but provides a balance as he can appreciate some of life's more frivolous pursuits.  It doesn't hurt that he's handsome, sexy, titled and rich.  LOLWhen Caroline and Nicholas first meet, she's only a child of some eleven year.  Nicholas is a guest at a party being given by Caroline's aunt.  Caro overhears her selfish, vain, mean-spirited cousin Lavinia, carelessly laughing off Nicholas' proposal.  When Nicholas discovers Caro eavesdropping, she pretty much tells him he got off lucky.  LOLYears go by, during which time, Caro's father (who is brother to Lavvy's mother) dies, leaving Caro an orphan.  She spends the years of her childhood between school and her aunt's home.  As soon as she is old enough, the independent Caro takes up residence on her estate--inherited from her father--and assumes its management.In the meantime, Lavvy married her Earl, who five years after their marriage dies, leaving Lavvy a young, wealthy widow.  As soon as her enforced mourning period is over, Lavvy is eager to get back to her social pursuits.  She invites Caro to London to lend her a respectable countenance--it would not be the thing for her to be living alone.  Caro very reluctantly agrees, and begins to make arrangements for a removal to London.Before she can begin her journey, she and Nicholas have their first encounter in six years.  Nicholas is now a Marquess, after the untimely death of his elder brother.  This is the first of many more encounters.Once Caroline arrives in London she and Nicholas are constantly thrown together, as now that he's a Marquess, Lavvy is determined to have him.  When Nicholas seems to be falling back under Lavvy's spell, he finds himself a target for Caro's scorn.  LOL  I have to admit that I was completely irritated with him myself.  But, on some level his feelings rang true, as I'm sure it's hard to get over your first love.  Yet still, I called him an idiot more than once.  LOLThe story that unfolds is thoroughly engaging; the romance very sweet.  The romance between Caro and Nicholas develops at a slow, natural pace--first a friendship based on their mutual interests develops which slowly grows into love.  To add a bit of fun to the plot are Lavvy's two darling boys, who are sadly neglected by their self-centered mother, but who form a close-knit relationship with Caro.You should know that there is a lot of introspective by the various characters throughout the book.  I actually liked it, as it gave me insight of the various characters at varying points in the story.  However, I know that there are some readers who don't like it when an author spends so much time in the minds of the characters.  It doesn't usually bother me, unless it's overused, and IMO it worked for this story...I just wanted to put it out there to make prospective readers aware.I did have a few minor issues with the story.  The biggest being with Caro's age.  She seemed too accomplished for one so young--at one point in the book, we learn that Caro was 11 years old when she and Nicholas first meet.  If that is indeed true then that would make Caro only 17 or 18 years now.  Assuming her to be that young, it's not very realistic that she would be allowed her own residence, even with a companion--she would have to have a guardian, which presumably is her aunt's husband, Lord Mandeville.Another, although minor--issue, is that it's been six years since Lavvy's marriage, how is it that she has a 6 year old son...what happened to the  40 week pregnancy period? (So many authors discount the gestation period.  LOL)Lastly, after bringing up the issue of how Lavvy was sure to react when she finally realized that Nicholas and Caro had developed feelings for one another, the author fails to provide the reader the satisfaction of witnessing that event.  More than once--three times to be exact--throughout the story, it was noted by one character or another, that Lavvy's reaction to the budding relationship between Nicholas and Caro would be something to see, that ""she's not one to give up such a catch without a fuss"" and that there would be ""...a rare to-do...""  I was really looking forward seeing that.  Consequently, when the story ended before Lavvy is informed that Nicholas and Caro are engaged, I felt cheated.I also did wonder what was going to happen to those darling boys now that Caro would no longer be living with them, and they would be once again relegated to the care of an indifferent parent.  That issue gave me a moment (I definitely over-think the books I read.)Those issues aside--and granted they are pretty minor--I really enjoyed the book and would recommend it as a very engaging read.  FYI, it is a clean romance.  Happy reading!",1
745,5,"This contains one of my favorite Sigler shorts of all time, Red Man. Collections like this are what the Kindle excels at. Great stories at a great price.",1
746,5,"Once again,loved your story. Loved the sexy scenarios. They made my heart race. I can't wait to read the next one. Don't know if I'll be able to look at marble statues the same way again.",1
747,4,"Faith and love can get you through anything. That is the message that is woven throughout Mended Heart. An engaging couple and vibrant supporting cast are the star players in this tale of two people finding peace... and each other.Jade McAllister grew up on ""the wrong side of town"". Childhood tragedy shaped her early life and her mother turned to alcohol and a parade of men. Shane Calkin was her opposite. He had the proverbial silver spoon in his mouth. His parents had money - lots of it - and to say he was privileged would be an understatement. He also had the stereotypical attitude of a young boy from a ""good"" family and popularity.In high school, Jade and Shane danced around their attraction for each other, but it was never meant to be. Jade was too self-conscious, and Shane was too aware of his peers and what they would say if they were to date. Instead, he teased her and was a self-centered jerk. After graduation Jade was finally able to leave on her own. She did - and she didn't look back.Ten years later, Jade has returned to the small town in Tennessee that she grew up in. Over the years, she's been repairing her relationship with her estranged mother. When her mom has a heart attack, that's all the reason she needs to pack up and come home. With a new job as an administrative assistant, she plans to take care of her mother and try to find her own faith. Much to her surprise, Shane is the youth director for the church, and the two of them are just as attracted to one another as they were in high school.Shane and Jade are lovely - kind and generous, they get through problems with grace and dignity. Shane has a deep and abiding faith and while Jade is struggling with her belief, she also puts herself in God's hands. Their interactions with friends and family illustrate how good their hearts are, and their care of the kids in the youth program at the church is touching.Throughout the story there are themes of tragedy and loss, all underlined by the conviction that faith can see you through to the other side. Watching Shane and Jade find their love for each other is very organic and natural feeling - the two seem meant for each other. Though secrets and fear work to keep them apart, their deep feelings for each other bring them together.Mended Heart is a sweet story of hope, love and forgiveness. I wouldn't hesitate to recommend it to anyone who is looking for an inspirational tale with Christian themes.Reviewed for TheRomanceReviews.com",1
748,5,Interesting premise & fun book. I could not put it down. I can't wait to read the second one in the series,1
749,5,I always enjoy the treats Brenda Jackson serves. She has romantic way of telling a love story.  I'm always intrigued. Good read 4 books 4 a splendid price...,1
750,4,I really enjoyed this book and have read all the Knossos snake series. It's an interesting shapeshifter world that Stella and Audra Price have created. This is the first book in the series and the price is an outstanding value.,1
751,5,I have read everything by this author except this series.  This was an oversight as I had purchased but not realised I had not yet read the book but had neatly filed it away.  I loved it.  There is something in the mood created by Heather's writing that makes you uncomfortable.  You can't help being a little scared for Logan who despite her crush on Dominic is helpless in the face of Sam's power to get underneath her skin. This is on display for us to see without forgetting the YA audience.  It is tasteful but still exciting.As always it is the way we can connect to the characters that makes a difference to our reactions.  Some of the plot is predictable but who cares because the story is already one that you need to continue reading.  I can't wait to read the next instalment and definitely look forward to the final book in this trilogy.  This is excellent reading for young adults but just as good for the rest of us.  It's all about style and I can't resist this author's style.,1
752,4,"Awww, this was such a sweet read!Quinn won my heart from the start - so shy and reserved it reminded me of myself. Cassandra Gold really put Quinn's emotions out there on the page for me to relate to him easily and become really involved in the story.The concept of a singles' trip was very interesting to me and developed very well. The setting was very detailed but not obnoxiously descriptive, which can sometimes throw me off a story. I really felt I was there hanging with them at the parks.Josh was the perfect match for Quinn. He understood him very early on and really tried to make him comfortable on their outings. Through his efforts I got to see a different side of Quinn - funny and sarcastic, with a very tender heart and sexy as all get out. The first time they got together I was grinning from ear to ear. It was explosive, but as sweet as I expected it to be.I would have loved to keep on reading. I'm sure it would have been even better to see them in their day-to-day life.",1
753,5,"This was the second James Swain book I've read, and it was as riveting as the first.  I'm looking forward to reading the rest of his books, and hope he continues bringing on the thrillers for years to come.  Kudos to this very exciting author!",1
754,5,This was a great love story. The lower class falling in love with the wealthy and the love returned. What every woman loves to read. Thanks for such a wonderful love story!,1
755,5,The author pulls you into the story from the beginning! This book takes you back in time to a story of true and passionate romance.  This is the second book I have read from the author and can't wait for her to publish the sequels.,1
756,5,"The diamondback ranch series are good books to read, liked them all very good westerns, here you go again wanting more of what people can't give longer talking about the books, this is why people don't rate books.",1
757,5,"When you want some fun reading with great fashion descriptives, this is your series!!  This series is written in a way that you begin to care about the characters and wonder what in the world they will be getting themselves into next!  Great poolside reading!!",1
758,4,"Three Days of Dominance is a story full of heat, passion, and intrigue. Author Cari Silverwood has managed to create something unique in the paranormal genre, combining elements of BDSM with fantasy. The result is something that is refreshing, although certain elements fail to reach their full potential.The heroine, Danii, is a police officer who has no problem standing on her own. Her job isn't easy, so she turns to alcohol to dull the pain she experiences. Fortunately, happiness exists in her life in the form of her companion and dog, Killer. One day while walking Killer she finds herself in a spot of trouble. To her shock, a man offers to help her in exchange for three days of obedience. Thinking he's a bit confused and out of sorts, Danii agrees, although she has no idea what exactly it is she's signed on for.Several elements of Three Days of Dominance ensure a reader will keep turning the pages; namely the hero, Heketoro. He seems to exist at the lake where Danii encounters him, but ultimately he is a mystery. Ashis story unfolds and you learn of his history the book takes on a paranormal/fantasy edge. At this point Danii has to reconcile her feelings for the strange man she can't stop thinking about, decide if she believes he is what he says he is, and choose whether or not she wants to help him. These portions of the story are heightened by sizzling sex scenes that erotic romance fans are sure to enjoy. Although it should be stated that the scenes, while containing dominant and submissive undertones, do not delve too deeply into BDSM play.Never fear, however, as the chemistry between Danii and Heketoro is explosive.While there are many positive things to state about Three Days of Dominance, there are negatives as well. First and foremost, there are scenes within the book that, at first glance, appear to serve a purpose. However, they are never fully explored or utilized to the fullest extent. For example: the reader is told on numerous occasions that the ceremony that must take place to return Heketoro to his realm is very dangerous and could put Danii's life in danger. There is a lot of build up to the actual scene, in which the reader is informed Danii will have to show absolute obedience. Yet when the scene arrives, it's extremely hot but disappointing. Likewise the ending leaves much to be desired. While the Danii and Heketoro have their happily for now, their journey begins anew. Perhaps Three Days of Dominance is part of a series, which means readers will discover what occurs at a later time. Considering the genre and source material it is worth noting that, while the book does resolve the primary conflict in Three Days of Dominance, the ending appears to be the beginning of a new story.The technical aspects, such as writing, pace, and style is solid. Ms. Silverwood has a lovely voice and an ear for dialogue. The interaction between her characters feels very organic and her sex scenes sizzle. As an added bonus her world build is fascinating and she's laid the foundation for a very compelling series if she decides to take Three Days of Dominance beyond one book.I would recommend this novel to fans of erotic fantasy with BDSM elements, particularly those who enjoy stories involving magic and mystical creatures. If you've not read Three Days of Dominance this just might be the story you're searching for.Originally posted at Whipped Cream Reviews",1
759,5,Very creative story with species from billions of years ago. Some errors that don't affect the story much.  I have read about 20 SF books in the last 90 days and this was one of the best.,1
760,5,This Matthew Henry Concise Commentary on the Bible is much easier to navigate than the first one we downloaded. We think it is great to match the comments to what the Bible says to get a clearer understanding of some of the passages.,1
761,4,"Sexy!  Titillating! Seductive! LOVE BLEEDS explodes onto the paranormal scene with alluring and exhilarating characters!  Ms. Maggie James brings in a fresh and unique take on vampires.  Her writing style allows you hear all sides of the story, and then some.  Joe and Kat's passion has the ability to ignite flames. This book is an exciting sample of what Maggie James will bring to the table in future books.  Ms. James left me with the desire to hang out with Kat and Nina, and have a beer. I highly recommend this book if your looking for a paranormal romance.Favorite Quote: ""This fall from grace, I see your face.  Your love was kind yet left me scarred and blind...""  -Joe",1
762,5,"i really enjoyed this series!  this was the first one i read and could not read the other ones fast enough!  great series, great writing/editing!!",1
763,4,"Danika makes it a point to know how to do things herself. Anything a man would normally do like home repair, Danika would prefer to do it herself. Just as well she is used to dating ""safe guys"". Safe guys won't take her off course with her goals and plans, but the lack of heat and chemistry in the few relationships she's had might leave her in control, but very sexually frustrated. What she really wants she knows she shouldn't have, but a couple of meddling sisters have decided she needs help whether she wants it or not. However, there is a method to Danika's dating madness. Heat and chemistry come with complications and Danika would like to avoid them as much as possible, so she avoids dating the men she really wants in favor of those who are expendable. It's a safer decision and less of a distraction until she meets her match in carefree, uncomplicated Sam Bradford. When he makes her an offer she can't refuse, Danika soon finds the first flaw in her dating logic and finds the heat she hadn't realized she was missing.No romance. Just sex. Sam is more than up to the task of having a one-night stand, but he's excited about the challenge that Danika presents. Orgasms are his specialty and if there is one to be found with Danika then he is determined to find it using any method necessary. First things first, time to find out what makes Danika tick sexually and then give her the confidence to ask for it. His cockiness in this particular area serves him and Danika well until mentoring her in the art of orgasm turns into something completely unexpected and completely not what Danika's sisters wanted from him either. Sam doesn't want to be needed by anyone and his reputation as a love `em and leave `em type is proof that when you get involved with Sam expect nothing. He's enjoyed his bachelorhood thus far, but something about Danika makes him want to be a better man and that includes being wanted and needed. However, Sam's own personal demons hold him back from truly accepting everything Danika has to offer, so he does the one thing he's always been good at - put emotions aside and withdraw from the situation. But not wanting to be needed has a few drawbacks and Danika is prepared to push Sam to his limit.Of course I should have known after reading the first story that not even a good `ole fashion seduction can go according to plan when a Bradford is involved. After a series of unfortunate and hilarious events, what starts out as a trip to the lingerie store ends unexpectedly in a trip to the ER. Sam and Danika don't want to become familiar with each other and let it get more complicated than it needs to be and yet they don't even realize that they are doing exactly that within minutes of agreeing to their mentor/student arrangement. Their verbal sparring was great to read and timed well. Both characters are witty and undeniably compatible even though their dating history and personalities suggest otherwise.While this is the second story in The Bradfords series, it is not necessary to read the first in order to appreciate the second. However if you have read the first you can expect more of the same in this story: plenty of laugh-out-loud moments, sexy fun times, unexpected character depth, and a storyline that feels like somewhere in Small-town, USA this could really be happening. So if this sound like something you'd enjoy, be sure to check out this series.Originally posted at Long and Short Reviews",1
764,4,"Once again I'm sad that this was a novella. I would have loved a full length novel about this couple. The author hints at some really interesting and complex characters, we just don't have enough time to really get them. You could feel the connection between Riley and Maggie right away and I was excited to watch their relationship grow. The storyline had me hooked right away. I thought it was a cool concept and I wanted to see how it would play out. It fell a little flat because it was so rushed and we didn't really get all the answers we should have. I really wished I had time to learn more about Maggie and her background. I loved the pace of the story at first but then once I passed the half-way point everything just kind of moved on fast forward. Loved the characters and the storyline, just needs more depth to really fill everything out and allow for the reader to connect with the characters.",1
765,4,I truly enjoyed this book.  Though I must say I was a bit overwhelmed at the number of disasters that happened during the course of the read.  The content was good and well documented.  Only close to the endangered there seem the be a mix up in the story.  A few chapters got turned around.  Well worth reading and a new twist to a new disaster.,1
766,5,"This is wonderful to have.  It works perfectly.  I had no problem when in Europe.  I was able always to charge my Kindle, without a problem.",1
767,4,!!!really excellent quickie. Love these short erotic stories and the best part was that it was free!!  Recommend to anyone!,1
768,5,I hope Kristi Burchfiel will publish more devotionals as she is just terrific.  I would certainly purchase from her again.,1
769,4,"True there are a few steamy reads in Celestial Seductions but also multiple missed opprotunities to develop the story line into a real novel.  Wish there had been more details regarding Mateo, the menege, sub and dom etc, the characters careers etc....Ms Bradley completely skimmed over the majority of the juicy bits.  I would say 3.5 stars, I feel cheated.  The story is well written and worded so this would be a good starter menege but I feel like the author just pumped out a short story for $$ and I'm upset because she is obviously capable of much more!!  Will probably follow this author to see if her work developes into something more evolved.",1
770,4,"that I didn't notice that this was a children's book before I downloaded it.  I don't mind reading YA' s, but as an adult I don't have an interest in young literature.  I also am embarrassed to admit that I actually enjoyed this collection.Yes, it was juvenile--but it's meant for a younger audience, so it's supposed to be.  I found the plots to be reasonably interesting, the stories not too scary, and the character development to be quite good.  I especially liked the grumpy Grandfather and the bratty toddler sister.For its target audience, I give it a solid 4-Star rating.  Even this adult found it entertaining enough to bring a grin to my day.",1
771,5,"I am not a ""blogger"" type person...but I must say this an excellent way to go!  Always great choices in books and games, along with great tips!",1
772,5,"If you've tired of vampire romance novels and think they're all the same, THE MERZETTI EFFECT may make you change your mind. Norah Wilson creates a vampire mythology that is a bit different. Yes, it's based on the vampire as virus theory, but there are some twists and turns along the way that keep you glued to the story and turning those pages. Good characterization--especially the spunky heroine--gives the reader someone to root for, and the solid grounding in medical technology and practice gives the book an authority that helps one suspend disbelief. Then there's that out-of-left-field twist that the reader should see coming--but doesn't.Well done, Ms. Wilson. You hooked me into your vampire mythology and made me immediately click to buy Aiden's story in NIGHTFALL, the next book in the series.",1
